0,1,2,3
4.514000415802002,-13.319467544555664,1.0,1.0
-15.40210247039795,5.126245498657227,0.0,0.0
-7.492099285125732,-4.4524054527282715,0.0,0.0
-2.3903894424438477,3.430798292160034,0.0,0.0
10.539527893066406,0.37266096472740173,1.0,1.0
-14.5006103515625,-20.01227378845215,1.0,1.0
-16.700061798095703,3.0966923236846924,0.0,0.0
-3.1329708099365234,5.842286586761475,0.0,0.0
13.583514213562012,0.09119454026222229,1.0,1.0
-13.020068168640137,-15.490890502929688,1.0,1.0
-11.859251976013184,-0.6417646408081055,0.0,0.0
5.580646991729736,-5.48940896987915,1.0,1.0
3.482163429260254,-5.156540870666504,1.0,1.0
14.140825271606445,16.672670364379883,1.0,1.0
16.575578689575195,-2.908557415008545,1.0,1.0
-11.329919815063477,8.462477684020996,0.0,0.0
13.036881446838379,-5.541708946228027,1.0,1.0
-16.133949279785156,3.130281686782837,0.0,0.0
20.450231552124023,3.374079704284668,1.0,1.0
21.57936668395996,9.36758041381836,1.0,1.0
12.545534133911133,10.62635326385498,1.0,1.0
-21.463632583618164,13.004240036010742,0.0,0.0
-7.812472343444824,-14.674358367919922,1.0,0.0
13.108264923095703,-0.2008936107158661,1.0,1.0
-3.2616634368896484,-12.167326927185059,1.0,1.0
-17.40914535522461,11.91275405883789,0.0,0.0
-2.7823524475097656,3.342594861984253,0.0,1.0
-21.351930618286133,4.2073845863342285,0.0,0.0
-15.622196197509766,14.910404205322266,0.0,0.0
6.556806564331055,-5.764283657073975,1.0,1.0
-15.209976196289062,-1.5577908754348755,0.0,0.0
-4.4270782470703125,-12.815457344055176,1.0,1.0
-8.404901504516602,21.88705062866211,0.0,0.0
11.534238815307617,15.3009033203125,1.0,1.0
18.237491607666016,-11.85405445098877,1.0,1.0
3.9469218254089355,-2.2434561252593994,1.0,1.0
8.953125,15.75003433227539,1.0,1.0
21.638505935668945,-5.606198310852051,1.0,1.0
-10.025040626525879,-20.19536781311035,1.0,1.0
-11.400275230407715,4.24369478225708,0.0,0.0
-6.658604621887207,15.697554588317871,0.0,0.0
-3.0517802238464355,-18.368892669677734,1.0,1.0
18.89257049560547,-11.265531539916992,1.0,1.0
18.85311508178711,7.970519542694092,1.0,1.0
-3.2909443378448486,-17.470947265625,1.0,1.0
